start_time,crypto_code,e_roi,time_cost,ask,ask_q,ask_1,ask_1_q,bid_2,bid_2_q,roi_30,ask_30,ask_q_30,ask_1_30,ask_1_q_30,bid_2_30,bid_2_q_30,roi_100,ask_100,ask_q_100,ask_1_100,ask_1_q_100,bid_2_100,bid_2_q_100,roi_300,ask_300,ask_q_300,ask_1_300,ask_1_q_300,bid_2_300,bid_2_q_300
1621190157.6551714,PIVX,1.0042649197463829,0.0002830028533935547,0.076688,0.914,0.0004181,12.61,3.2200000000000003e-05,23.0,1.0042649197463829,0.076688,0.914,0.0004181,12.61,3.2200000000000003e-05,23.0,1.0042649197463829,0.076688,0.914,0.0004181,12.61,3.2200000000000003e-05,23.0,1.0043696943858975,0.07668,7.2,0.0004181,12.61,3.2200000000000003e-05,23.0
1621190158.101045,PIVX,1.0043696943858975,0.00037598609924316406,0.07668,2.5,0.0004181,12.61,3.2200000000000003e-05,23.0,1.0043696943858975,0.07668,2.5,0.0004181,12.61,3.2200000000000003e-05,23.0,1.0044220899044112,0.076676,2.5,0.0004181,12.61,3.2200000000000003e-05,23.0,1.0044744908899028,0.076672,2.5,0.0004181,12.61,3.2200000000000003e-05,23.0
1621190158.536391,PIVX,1.0045006934330327,0.0005209445953369142,0.07667,2.5,0.0004181,12.61,3.2200000000000003e-05,23.0,1.0045006934330327,0.07667,2.5,0.0004181,12.61,3.2200000000000003e-05,23.0,1.0043173043335067,0.076684,0.044000000000000004,0.0004181,12.61,3.2200000000000003e-05,23.0,1.0043173043335067,0.076684,0.044000000000000004,0.0004181,12.61,3.2200000000000003e-05,23.0
1621190158.9729578,PIVX,1.0043173043335067,0.000286102294921875,0.076684,5.557,0.0004181,12.61,3.2200000000000003e-05,23.0,1.0043434986764903,0.076682,2.5,0.0004181,12.61,3.2200000000000003e-05,23.0,1.0043434986764903,0.076682,2.5,0.0004181,12.61,3.2200000000000003e-05,23.0,0.9988467572346909,0.076671,5.0,0.0004202,3140.49,3.218e-05,18.0
1621190999.525478,DATA,1.0059445930795456,840.098005771637,0.07658,4.7,4.115e-05,126.0,3.17e-06,17718.0,0.9948238405485051,0.07658,4.7,4.161e-05,7627.0,3.17e-06,17592.0,1.0059445930795456,0.07658,4.7,4.161e-05,7627.0,3.17e-06,17592.0,0.9948368313663606,0.076579,0.16399999999999998,4.161e-05,7627.0,3.17e-06,17592.0
1621191758.6913161,XVG,1.0056004253808106,193.9336700439453,0.076322,4.691,1.329e-05,945.0,1.02e-06,1951.0,0.9942453668805764,0.076322,4.691,1.331e-05,3881.0,1.01e-06,7629883.0,0.9957415976809988,0.076322,4.691,1.331e-05,3881.0,1.01e-06,7629883.0,0.9943495936664224,0.07631399999999999,4.6530000000000005,1.331e-05,3881.0,1.01e-06,7629883.0
1621192078.777319,EZ,1.0062746664777409,319.63220405578613,0.076297,1.248,0.002506,1.13,0.00019240000000000001,27.98,1.006261477735356,0.076298,0.085,0.002506,1.13,0.00019240000000000001,27.98,1.0062351012877089,0.0763,162.197,0.002506,1.13,0.00019240000000000001,27.98,0.9941883840783652,0.0763,159.714,0.00251,11.36,0.00019040000000000002,193.56
1621213319.069888,NAS,1.004312332579777,413.4831259250641,0.075836,1.499,0.0002429,23.01,1.85e-05,16.46,0.998883617268535,0.075836,1.497,0.0002429,23.01,1.84e-05,6393.1,0.998883617268535,0.075836,1.497,0.0002429,23.01,1.84e-05,6393.1,0.9988177634680004,0.07584099999999999,1.745,0.0002429,23.01,1.84e-05,6393.1
1621213482.003566,ADX,1.0042480543757768,162.47334694862366,0.075807,4.8069999999999995,0.0002945,65.0,2.242e-05,445.0,1.0029931049254652,0.075807,4.192,0.000295,235.0,2.243e-05,246.0,1.0044309825715103,0.07582699999999999,4.921,0.00029580000000000003,10427.0,2.243e-05,11.0,1.0004624865221785,0.07582699999999999,0.098,0.00029580000000000003,10193.0,2.244e-05,8.0
1621214931.121701,GXS,1.0060994258441476,1448.5891070365906,0.075821,2.0,0.0003175,34.07,2.422e-05,10984.0,0.9900102640830712,0.07582,4.7,0.0003196,28.72,2.399e-05,110.0,0.9969737692047264,0.07582,4.7,0.0003195,15.69,2.4e-05,4814.0,0.9907982706854684,0.075815,2.5,0.0003195,15.69,2.4e-05,37.0
1621215337.6013372,GXS,1.0119233482519747,406.01613807678217,0.07585,4.164,0.00031919999999999995,56.27,2.45e-05,11241.0,0.9943176587133528,0.07585,1.6569999999999998,0.00032219999999999997,15.85,2.4299999999999998e-05,410.0,1.0040757794287958,0.07585,4.128,0.000323,14.77,2.431e-05,1093.0,0.9943039770118228,0.07585,3.3710000000000004,0.000323,14.77,2.436e-05,73.0
1621216507.9411352,EZ,1.005152359678276,1118.0221309661863,0.075836,4.7,0.002364,3.62,0.0001802,0.56,1.005152359678276,0.075836,4.7,0.002364,3.62,0.0001802,0.56,1.005152359678276,0.075836,4.7,0.002364,3.62,0.0001802,0.56,0.9973431848528068,0.075836,4.7,0.002364,3.62,0.0001788,1.95
1621216543.3511028,XVG,1.0054464938958172,34.92149877548218,0.075883,4.7,1.3500000000000001e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.7,1.3500000000000001e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.7,1.3500000000000001e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,6.3,1.3500000000000001e-05,692.0,1.03e-06,121952.0
1621216543.802489,XVG,1.0054464938958172,0.0004649162292480469,0.075883,6.3,1.35e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,6.3,1.35e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,6.3,1.35e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,6.3,1.35e-05,692.0,1.03e-06,121952.0
1621216544.262579,XVG,1.0054464938958172,0.0004649162292480469,0.075883,6.3,1.3500000000000001e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,6.3,1.3500000000000001e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,6.3,1.3500000000000001e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.7,1.3500000000000001e-05,692.0,1.03e-06,121952.0
1621216544.718603,XVG,1.0054464938958172,0.0003788471221923828,0.075883,4.7,1.35e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.7,1.35e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.7,1.35e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.7,1.35e-05,692.0,1.03e-06,121952.0
1621216545.1885939,XVG,1.0054464938958172,0.00048804283142089844,0.075883,4.7,1.3500000000000001e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.7,1.3500000000000001e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.7,1.3500000000000001e-05,692.0,1.03e-06,121952.0,1.0054464938958172,0.075883,4.7,1.3500000000000001e-05,692.0,1.03e-06,121952.0
