start_time,crypto_code,e_roi,time_cost,ask,ask_q,ask_1,ask_1_q,bid_2,bid_2_q,roi_30,ask_30,ask_q_30,ask_1_30,ask_1_q_30,bid_2_30,bid_2_q_30,roi_100,ask_100,ask_q_100,ask_1_100,ask_1_q_100,bid_2_100,bid_2_q_100,roi_300,ask_300,ask_q_300,ask_1_300,ask_1_q_300,bid_2_300,bid_2_q_300
1621440112.489849,ELF,1.0046946121123437,0.0002520084381103516,0.072759,7.296,0.00010082,27.0,7.37e-06,21064.0,1.0046946121123437,0.072759,7.296,0.00010082,27.0,7.37e-06,21064.0,1.0046946121123437,0.072759,7.296,0.00010082,27.0,7.37e-06,21064.0,1.0046946121123437,0.072759,7.2189999999999985,0.00010082,27.0,7.37e-06,21064.0
1621440112.930306,ELF,1.0047084208290773,0.0006210803985595702,0.072758,4.836,0.00010082,27.0,7.37e-06,21064.0,1.0047084208290773,0.072758,1.545,0.00010082,27.0,7.37e-06,21064.0,1.0047498492568483,0.072755,7.296,0.00010082,27.0,7.37e-06,21064.0,0.9990102262129748,0.073173,0.33399999999999996,0.00010082,27.0,7.37e-06,21064.0
1621440113.4033446,AION,1.0062321997523864,0.0002472400665283203,0.073074,0.952,8.499999999999999e-05,0.31,6.25e-06,1290.0,1.0062459699848902,0.073073,4.065,8.499999999999999e-05,0.31,6.25e-06,1290.0,1.0054341706052874,0.073132,0.856,8.499999999999999e-05,0.31,6.25e-06,1290.0,1.0058197309915786,0.072987,4.473,8.499999999999999e-05,0.31,6.24e-06,2479.0
1621440113.827073,AION,1.005971342713801,0.00022602081298828125,0.072976,0.7929999999999999,8.499999999999999e-05,0.31,6.24e-06,2479.0,1.0061505791412408,0.072963,3.3930000000000002,8.499999999999999e-05,0.31,6.24e-06,2479.0,1.0062609102307225,0.07295499999999999,3.387,8.499999999999999e-05,0.31,6.24e-06,2479.0,1.0057094966214446,0.072995,3.112,8.499999999999999e-05,0.31,6.24e-06,2479.0
1621440114.2565231,AION,1.0055304172951232,0.0002219676971435547,0.073008,0.02,8.499999999999999e-05,0.31,6.24e-06,2479.0,1.0055304172951232,0.073008,0.02,8.499999999999999e-05,0.31,6.24e-06,2479.0,1.0055304172951232,0.073008,0.02,8.499999999999999e-05,0.31,6.24e-06,2479.0,1.0055166446038482,0.073009,0.494,8.499999999999999e-05,0.31,6.24e-06,2479.0
1621440114.686812,AION,1.004553492875961,0.00028705596923828125,0.07307899999999999,0.36200000000000004,8.499999999999999e-05,0.31,6.24e-06,2479.0,1.004553492875961,0.07307899999999999,1.494,8.499999999999999e-05,0.31,6.24e-06,2479.0,1.004553492875961,0.07307899999999999,4.123,8.499999999999999e-05,0.31,6.24e-06,2479.0,0.9960821828265884,0.073077,0.9,8.6e-05,177.13,6.26e-06,37.0
1621440115.141026,EZ,1.0056175646280578,0.0004532337188720703,0.073074,0.9,0.002161,2.07,0.0001588,1.44,1.0056175646280578,0.073074,0.9,0.002161,2.07,0.0001588,1.44,1.0057001412058728,0.073068,0.9,0.002161,2.07,0.0001588,1.44,1.0048749851989762,0.073128,0.006999999999999999,0.002161,2.07,0.0001588,1.44
1621440115.5726342,EZ,1.0048749851989762,0.0017693042755126953,0.073128,0.006999999999999999,0.0021609999999999997,2.07,0.0001588,1.44,1.0048749851989762,0.073128,0.006999999999999999,0.0021609999999999997,2.07,0.0001588,1.44,1.0048749851989762,0.073128,0.006999999999999999,0.0021609999999999997,2.07,0.0001588,1.44,1.0048887267032796,0.073127,0.015,0.0021609999999999997,2.07,0.0001588,1.44
1621440116.005059,EZ,1.0057414345805888,0.0004189014434814453,0.07306499999999999,0.45,0.002161,2.07,0.0001588,1.44,1.0057414345805888,0.07306499999999999,0.45,0.002161,2.07,0.0001588,1.44,1.0057139052873492,0.073067,2.627,0.002161,2.07,0.0001588,1.44,1.0056588512218352,0.073071,0.45,0.002161,2.07,0.0001588,1.44
1621440116.445068,EZ,1.0056726141731316,0.00046706199645996094,0.07307000000000001,0.95,0.0021609999999999997,2.07,0.0001588,1.44,1.0056726141731316,0.07307000000000001,0.95,0.0021609999999999997,2.07,0.0001588,1.44,1.0052048850627973,0.073104,0.002,0.0021609999999999997,2.07,0.0001588,1.44,1.0052186355912989,0.073103,1.3330000000000002,0.0021609999999999997,2.07,0.0001588,1.44
1621440116.888364,EZ,1.0052186355912989,0.0005061626434326172,0.073103,1.3330000000000002,0.002161,2.07,0.0001588,1.44,1.0052186355912989,0.073103,1.3330000000000002,0.002161,2.07,0.0001588,1.44,1.0052461377769213,0.073101,0.9,0.002161,2.07,0.0001588,1.44,1.0052873938771338,0.073098,0.9,0.002161,2.07,0.0001588,1.44
1621440117.320085,EZ,1.005301146663074,0.0015900135040283205,0.07309700000000001,1.3330000000000002,0.0021609999999999997,2.07,0.0001588,1.44,1.005301146663074,0.07309700000000001,1.3330000000000002,0.0021609999999999997,2.07,0.0001588,1.44,1.005301146663074,0.07309700000000001,1.3330000000000002,0.0021609999999999997,2.07,0.0001588,1.44,1.005301146663074,0.07309700000000001,1.3330000000000002,0.0021609999999999997,2.07,0.0001588,1.44
1621440117.7572598,EZ,1.0053011466630741,0.0011551380157470705,0.07309700000000001,1.044,0.002161,2.07,0.0001588,1.44,1.0055487611712082,0.07307899999999999,0.177,0.002161,2.07,0.0001588,1.44,1.0055487611712082,0.07307899999999999,0.177,0.002161,2.07,0.0001588,1.44,1.0055625211093726,0.073078,0.779,0.002161,2.07,0.0001588,1.44
1621440118.1922848,EZ,1.0055625211093726,0.0012371540069580078,0.073078,0.779,0.0021609999999999997,2.07,0.0001588,1.44,1.0055625211093726,0.073078,0.779,0.0021609999999999997,2.07,0.0001588,1.44,1.0049574398625682,0.073122,4.126,0.0021609999999999997,2.07,0.0001588,1.44,1.0035301384430493,0.073226,0.268,0.0021609999999999997,2.07,0.0001588,1.44
1621440118.644908,EZ,1.0034753231958309,0.000431060791015625,0.07322999999999999,0.004,0.002161,2.07,0.0001588,1.44,1.0045865003982382,0.073149,0.012,0.002161,2.07,0.0001588,1.44,1.002380274418643,0.07331,4.9,0.002161,2.07,0.0001588,1.44,1.0033931115521155,0.073236,0.003,0.002161,2.07,0.0001588,1.44
1621440119.07116,AION,1.0044196067199844,0.00023484230041503906,0.073323,0.028999999999999998,8.499999999999999e-05,155.31,6.26e-06,124.0,1.0044196067199844,0.073323,0.028999999999999998,8.499999999999999e-05,31.31,6.26e-06,124.0,1.002815102555895,0.073323,0.013999999999999999,8.499999999999999e-05,31.31,6.25e-06,1291.0,1.0021863697843214,0.073369,0.003,8.499999999999999e-05,31.31,6.25e-06,311.0
1621440122.63076,AION,1.0063823288265838,0.0003609657287597656,0.07318,1.077,8.499999999999999e-05,0.31,6.26e-06,311.0,1.0063823288265838,0.07318,0.765,8.499999999999999e-05,0.31,6.26e-06,311.0,1.0063823288265838,0.07318,0.403,8.499999999999999e-05,0.31,6.26e-06,311.0,1.006286072984675,0.073187,2.44,8.499999999999999e-05,0.31,6.26e-06,311.0
1621440123.0617108,AION,1.0063135727748775,0.00028014183044433594,0.073185,0.45,8.499999999999999e-05,0.31,6.26e-06,311.0,1.0063135727748775,0.073185,0.45,8.499999999999999e-05,0.31,6.26e-06,311.0,1.0063135727748775,0.073185,0.45,8.499999999999999e-05,0.31,6.26e-06,311.0,1.0063410740681498,0.073183,2.211,8.499999999999999e-05,0.31,6.26e-06,311.0
1621440123.488257,AION,1.0062310779129866,0.0002338886260986328,0.07319099999999999,1.369,8.499999999999999e-05,0.31,6.26e-06,311.0,1.0062310779129866,0.07319099999999999,1.369,8.499999999999999e-05,0.31,6.26e-06,311.0,1.0062310779129866,0.07319099999999999,1.369,8.499999999999999e-05,0.31,6.26e-06,311.0,1.004912997169067,0.073287,0.056,8.499999999999999e-05,0.31,6.26e-06,310.0
1621440123.935321,AION,1.004912997169067,0.00028705596923828125,0.073287,0.018000000000000002,8.499999999999999e-05,0.31,6.26e-06,310.0,1.0049267093787273,0.073286,0.43799999999999994,8.499999999999999e-05,0.31,6.26e-06,310.0,1.0049404219626037,0.073285,0.018000000000000002,8.499999999999999e-05,0.31,6.26e-06,310.0,1.0048992853336072,0.073288,5.294,8.499999999999999e-05,0.31,6.26e-06,310.0
1621440124.3620749,AION,1.004912997169067,0.0002129077911376953,0.073287,0.871,8.499999999999999e-05,0.31,6.26e-06,310.0,1.004912997169067,0.073287,0.871,8.499999999999999e-05,0.31,6.26e-06,310.0,1.0050501361072288,0.073277,0.033,8.499999999999999e-05,0.31,6.26e-06,310.0,1.0050638520597386,0.073276,0.949,8.499999999999999e-05,0.31,6.26e-06,310.0
1621440124.8051386,AION,1.0051187196136229,0.0006320476531982423,0.073272,0.948,8.499999999999999e-05,0.31,6.26e-06,310.0,1.0051187196136229,0.073272,0.93,8.499999999999999e-05,0.31,6.26e-06,310.0,1.0051187196136229,0.073272,0.93,8.499999999999999e-05,0.31,6.26e-06,310.0,1.0058325433423847,0.07322000000000001,4.9,8.499999999999999e-05,0.31,6.26e-06,310.0
1621440125.240806,AION,1.006148596575398,0.0008301734924316406,0.073197,1.384,8.499999999999999e-05,0.31,6.26e-06,310.0,1.006148596575398,0.073197,1.384,8.499999999999999e-05,0.31,6.26e-06,310.0,1.0060248999198074,0.073206,0.05,8.499999999999999e-05,0.31,6.26e-06,310.0,1.0035267945668256,0.073271,1.9,8.499999999999999e-05,0.31,6.25e-06,26494.0
1621440125.670367,AION,1.0035267945668256,0.00031113624572753906,0.073271,1.9,8.499999999999999e-05,0.31,6.25e-06,26494.0,1.0035267945668256,0.073271,1.9,8.499999999999999e-05,0.31,6.25e-06,26494.0,1.0044178313895842,0.073206,2.0,8.499999999999999e-05,0.31,6.25e-06,26263.0,1.003581581949662,0.073267,0.95,8.499999999999999e-05,0.31,6.25e-06,26263.0
1621440126.0966198,AION,1.0035952797301049,0.0006380081176757812,0.073266,5.465,8.499999999999999e-05,0.31,6.25e-06,26263.0,1.0036089778844726,0.073265,0.174,8.499999999999999e-05,0.31,6.25e-06,26263.0,1.0036363753150417,0.073263,4.9,8.499999999999999e-05,0.31,6.25e-06,26263.0,1.0037733849085482,0.073253,4.9,8.499999999999999e-05,0.31,6.25e-06,26263.0
1621440126.5325134,AION,1.0037733849085482,0.00030803680419921875,0.073253,4.671,8.499999999999999e-05,0.31,6.25e-06,26263.0,1.0037733849085482,0.073253,4.671,8.499999999999999e-05,0.31,6.25e-06,26263.0,1.0037870879253248,0.073252,0.953,8.499999999999999e-05,0.31,6.25e-06,26263.0,1.0038693138834325,0.073246,0.951,8.499999999999999e-05,0.31,6.25e-06,26263.0
1621440126.9658306,AION,1.0038693138834325,0.0008387565612792969,0.073246,0.951,8.499999999999999e-05,0.31,6.25e-06,26263.0,1.0038693138834325,0.073246,0.951,8.499999999999999e-05,0.31,6.25e-06,26263.0,1.0038693138834325,0.073246,0.951,8.499999999999999e-05,0.31,6.25e-06,26263.0,1.0038693138834325,0.073246,0.902,8.499999999999999e-05,0.31,6.25e-06,26032.0
1621440127.401474,AION,1.0036637742414911,0.00021195411682128904,0.073261,3.103,8.499999999999999e-05,0.31,6.25e-06,26032.0,1.0036774742657095,0.07326,1.284,8.499999999999999e-05,0.31,6.25e-06,26032.0,1.0036774742657095,0.07326,1.284,8.499999999999999e-05,0.31,6.25e-06,26032.0,1.003458318749739,0.073276,0.731,8.499999999999999e-05,0.31,6.25e-06,26032.0
1621440127.8342,AION,1.003458318749739,0.0003437995910644531,0.073276,0.64,8.499999999999999e-05,0.31,6.25e-06,26032.0,1.003458318749739,0.073276,0.64,8.499999999999999e-05,0.31,6.25e-06,26032.0,1.003458318749739,0.073276,0.64,8.499999999999999e-05,0.31,6.25e-06,26032.0,1.0041023606044857,0.073229,0.9,8.499999999999999e-05,0.31,6.25e-06,26032.0
1621440128.263702,AION,1.0041023606044857,0.0003888607025146485,0.073229,0.45,8.499999999999999e-05,0.31,6.25e-06,26032.0,1.0041160726048215,0.073228,0.596,8.499999999999999e-05,0.31,6.25e-06,29969.0,1.004143497729029,0.073226,0.015,8.499999999999999e-05,0.31,6.25e-06,29969.0,1.004143497729029,0.073226,0.45,8.499999999999999e-05,0.31,6.25e-06,29969.0
1621440128.698189,AION,1.004198352472015,0.0005350112915039061,0.07322200000000001,0.526,8.499999999999999e-05,0.31,6.25e-06,28891.0,1.0042257820910392,0.07322000000000001,0.45,8.499999999999999e-05,0.31,6.25e-06,28891.0,1.0042257820910392,0.07322000000000001,0.45,8.499999999999999e-05,0.31,6.25e-06,28891.0,1.0042257820910392,0.07322000000000001,0.1,8.499999999999999e-05,0.31,6.25e-06,28891.0
1621440129.137422,AION,1.0042257820910392,0.0006301403045654298,0.07322000000000001,0.1,8.499999999999999e-05,0.31,6.25e-06,28891.0,1.0042257820910392,0.07322000000000001,0.1,8.499999999999999e-05,0.31,6.25e-06,28891.0,1.0042257820910392,0.07322000000000001,0.1,8.499999999999999e-05,0.31,6.25e-06,28891.0,1.004198352472015,0.07322200000000001,0.526,8.499999999999999e-05,0.31,6.25e-06,28891.0
1621440129.5774894,AION,1.004198352472015,0.0010008811950683594,0.07322200000000001,0.526,8.499999999999999e-05,0.31,6.25e-06,26032.0,1.004198352472015,0.07322200000000001,0.526,8.499999999999999e-05,0.31,6.25e-06,26032.0,1.004198352472015,0.07322200000000001,0.526,8.499999999999999e-05,0.31,6.25e-06,26032.0,1.004198352472015,0.07322200000000001,0.526,8.499999999999999e-05,0.31,6.25e-06,26032.0
1621440130.019182,AION,1.003910431914393,0.0007979869842529298,0.07324299999999999,1.974,8.499999999999999e-05,0.31,6.25e-06,26032.0,1.0039241386732458,0.073242,1.9,8.499999999999999e-05,0.31,6.25e-06,26032.0,1.0039241386732458,0.073242,1.9,8.499999999999999e-05,0.31,6.25e-06,26032.0,1.0040063870870322,0.073236,1.899,8.499999999999999e-05,0.31,6.25e-06,26032.0
1621440130.463243,AION,1.004033806219869,0.0009300708770751953,0.07323400000000001,0.45,8.499999999999999e-05,0.31,6.25e-06,26032.0,1.0040475163479017,0.073233,1.899,8.499999999999999e-05,0.31,6.25e-06,26032.0,1.0040749377272724,0.07323099999999999,0.45,8.499999999999999e-05,0.31,6.25e-06,26032.0,1.0056951908170069,0.07322999999999999,1.899,8.499999999999999e-05,0.31,6.26e-06,2192.0
1621440130.90802,AION,1.0057089243814528,0.0002167224884033203,0.073229,0.7020000000000001,8.499999999999999e-05,0.31,6.26e-06,2192.0,1.0057226583209893,0.073228,1.899,8.499999999999999e-05,0.31,6.26e-06,2192.0,1.0057501273253957,0.073226,1.899,8.499999999999999e-05,0.31,6.26e-06,2192.0,1.005901233675195,0.073215,1.899,8.499999999999999e-05,0.31,6.26e-06,2192.0
